Customer ID,Gender,Age,Senior Citizen,Partner,Dependents,Tenure,Subscription Type,Contract Type,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Support Tickets,Login Frequency,Usage Hours,Device Protection,Tech Support,Online Security,Churn
CUST-0207,Female,53,0,Yes,No,6,Basic,Annual,Yes,Mailed check,48.1,288.6,1,16,120.5,Yes,No,Yes,No
CUST-0208,Female,50,0,Yes,No,5,Premium,Annual,Yes,Credit card,104.61,523.05,6,10,63.8,No,Yes,Yes,Yes
CUST-0209,Female,18,0,No,No,7,Basic,Annual,No,Bank transfer,36.22,253.54,2,19,141.0,No,No,No,No
CUST-0210,Male,32,0,Yes,Yes,1,Premium,Monthly,Yes,Mailed check,104.84,104.84,2,11,73.6,No,Yes,Yes,Yes
CUST-0211,Male,30,0,No,No,65,Premium,Annual,Yes,Electronic check,85.99,5589.35,0,24,180.6,No,Yes,Yes,No
CUST-0212,Male,34,0,No,Yes,27,Basic,Annual,No,Electronic check,46.79,1263.33,1,19,131.4,Yes,Yes,No,No
CUST-0213,Male,41,0,No,No,16,Basic,Monthly,Yes,Electronic check,25.32,405.12,1,18,105.0,No,No,No,No
CUST-0214,Male,75,1,No,No,18,Basic,Annual,No,Mailed check,51.29,923.22,0,17,86.4,No,No,No,No
CUST-0215,Male,25,0,Yes,No,21,Premium,Monthly,Yes,Electronic check,102.65,2155.65,6,10,76.4,No,No,Yes,Yes
CUST-0216,Male,67,1,Yes,Yes,3,Premium,Monthly,Yes,Credit card,97.99,293.97,5,12,54.3,Yes,Yes,No,Yes
CUST-0217,Female,44,0,Yes,Yes,11,Premium,Monthly,Yes,Credit card,66.83,735.13,2,15,112.2,No,No,No,Yes
CUST-0218,Male,62,0,No,No,63,Basic,Monthly,No,Bank transfer,39.02,2458.26,3,27,178.4,Yes,Yes,No,No
CUST-0219,Female,40,0,No,No,45,Premium,Annual,Yes,Electronic check,100.39,4517.55,2,23,148.1,No,No,No,No
CUST-0220,Male,63,0,Yes,No,28,Basic,Annual,Yes,Electronic check,33.09,926.52,0,27,165.9,Yes,No,Yes,No
CUST-0221,Male,25,0,No,No,22,Basic,Monthly,Yes,Bank transfer,63.08,1387.76,0,19,98.2,No,No,Yes,No
CUST-0222,Male,25,0,No,Yes,10,Premium,Monthly,Yes,Bank transfer,125.0,1250.0,5,8,51.5,Yes,No,No,Yes
CUST-0223,Female,76,1,No,No,21,Basic,Monthly,Yes,Electronic check,31.81,668.01,2,10,59.1,No,No,No,No
CUST-0224,Female,43,0,Yes,Yes,30,Basic,Annual,No,Electronic check,54.41,1632.3,0,24,134.3,Yes,No,No,No
CUST-0225,Female,64,0,Yes,Yes,41,Premium,Monthly,Yes,Electronic check,92.68,3799.88,1,27,177.3,No,Yes,No,No
CUST-0226,Female,76,0,Yes,No,6,Basic,Monthly,Yes,Electronic check,51.69,310.14,1,20,86.5,No,No,No,Yes
CUST-0227,Male,30,0,No,No,56,Premium,Annual,Yes,Mailed check,93.29,5224.24,1,22,141.2,Yes,Yes,No,No
CUST-0228,Female,56,0,Yes,No,14,Basic,Monthly,Yes,Electronic check,42.22,591.08,2,15,119.9,No,Yes,No,Yes
CUST-0229,Male,54,0,Yes,No,23,Basic,Annual,No,Electronic check,38.08,875.84,1,20,83.4,No,No,No,No
CUST-0230,Male,66,1,Yes,No,31,Basic,Monthly,Yes,Mailed check,52.72,1634.32,0,24,141.6,Yes,No,No,No
CUST-0231,Female,45,0,No,Yes,22,Basic,Monthly,Yes,Mailed check,22.31,490.82,0,15,87.2,Yes,Yes,Yes,No
CUST-0232,Female,42,0,No,No,28,Premium,Monthly,No,Credit card,84.49,2365.72,3,18,77.3,No,Yes,Yes,No
CUST-0233,Female,78,0,No,No,4,Basic,Annual,Yes,Electronic check,46.23,184.92,5,14,83.6,No,Yes,No,Yes
CUST-0234,Female,33,0,No,No,19,Basic,Monthly,No,Electronic check,36.02,684.38,3,15,69.0,No,No,Yes,No
CUST-0235,Female,72,0,No,No,11,Basic,Monthly,Yes,Credit card,63.44,697.84,3,16,116.6,No,Yes,Yes,Yes
CUST-0236,Female,19,0,Yes,No,3,Premium,Annual,Yes,Bank transfer,103.15,309.45,3,11,83.6,No,Yes,No,Yes
CUST-0237,Female,71,1,Yes,No,7,Basic,Monthly,Yes,Mailed check,28.89,202.23,3,14,102.1,No,No,Yes,Yes
CUST-0238,Female,35,0,No,No,31,Premium,Monthly,Yes,Bank transfer,91.17,2826.27,1,21,162.0,No,No,No,No
CUST-0239,Male,34,0,No,No,8,Premium,Annual,No,Mailed check,106.77,854.16,4,20,131.8,No,Yes,No,No
CUST-0240,Female,47,0,Yes,Yes,7,Basic,Monthly,No,Credit card,49.59,347.13,2,17,125.4,Yes,Yes,No,No
CUST-0241,Female,56,0,No,No,27,Premium,Annual,Yes,Mailed check,93.12,2514.24,2,19,113.9,No,No,No,No
CUST-0242,Male,30,0,No,Yes,72,Premium,Annual,Yes,Bank transfer,92.75,6678.0,0,30,214.8,Yes,No,No,No
CUST-0243,Female,49,0,No,Yes,52,Basic,Monthly,Yes,Bank transfer,62.59,3254.68,0,27,210.2,No,No,Yes,No
CUST-0244,Male,67,1,No,Yes,72,Premium,Annual,Yes,Bank transfer,75.01,5400.72,2,20,110.5,Yes,No,No,No
CUST-0245,Male,46,0,No,Yes,29,Premium,Annual,No,Bank transfer,122.49,3552.21,3,10,73.4,Yes,No,No,Yes
CUST-0246,Female,63,0,Yes,No,18,Premium,Annual,Yes,Electronic check,98.08,1765.44,2,15,88.4,No,No,No,No
CUST-0247,Male,47,0,Yes,No,43,Basic,Annual,Yes,Bank transfer,70.7,3040.1,1,22,141.9,No,No,No,No
CUST-0248,Male,35,0,No,Yes,10,Premium,Annual,Yes,Bank transfer,94.51,945.1,5,7,52.7,No,Yes,No,No
CUST-0249,Male,30,0,No,Yes,3,Basic,Annual,Yes,Electronic check,82.37,247.11,2,16,120.4,Yes,No,No,No
CUST-0250,Male,60,0,Yes,No,14,Basic,Annual,Yes,Credit card,35.51,497.14,3,17,118.5,No,No,No,No
CUST-0251,Female,38,0,No,Yes,12,Premium,Annual,Yes,Credit card,96.16,1153.92,1,23,120.8,No,Yes,No,No
CUST-0252,Male,47,0,Yes,No,37,Premium,Annual,No,Electronic check,107.23,3967.51,1,17,73.9,No,No,No,No
CUST-0253,Female,38,0,No,Yes,27,Basic,Monthly,Yes,Mailed check,56.77,1532.79,2,20,158.9,No,No,No,Yes
CUST-0254,Male,65,1,Yes,Yes,5,Basic,Annual,Yes,Electronic check,32.01,160.05,2,14,87.8,No,No,No,No
CUST-0255,Male,72,0,Yes,No,72,Premium,Annual,Yes,Electronic check,73.29,5276.88,1,30,133.3,No,No,No,No
CUST-0256,Male,34,0,No,No,30,Premium,Monthly,No,Bank transfer,82.41,2472.3,3,15,117.6,Yes,No,Yes,Yes
CUST-0257,Male,57,0,No,No,21,Basic,Monthly,Yes,Electronic check,41.37,868.77,2,18,104.9,Yes,No,No,Yes
CUST-0258,Female,36,0,Yes,Yes,72,Basic,Monthly,Yes,Electronic check,42.83,3083.76,0,21,164.8,No,Yes,No,No
CUST-0259,Female,69,0,No,No,4,Premium,Annual,No,Bank transfer,96.59,386.36,1,17,92.8,No,No,No,Yes
CUST-0260,Male,32,0,Yes,No,52,Basic,Annual,Yes,Mailed check,55.85,2904.2,1,27,206.2,Yes,Yes,No,No
CUST-0261,Male,26,0,No,Yes,15,Basic,Monthly,No,Mailed check,43.35,650.25,3,11,81.5,No,No,No,Yes
CUST-0262,Female,69,1,No,Yes,40,Premium,Annual,No,Electronic check,65.13,2605.2,1,30,176.6,No,No,No,No
CUST-0263,Male,27,0,No,Yes,72,Basic,Monthly,No,Bank transfer,59.58,4289.76,0,30,157.5,Yes,No,Yes,No
CUST-0264,Male,61,0,Yes,No,24,Basic,Monthly,No,Mailed check,62.43,1498.32,2,17,118.4,No,No,No,No
CUST-0265,Male,48,0,Yes,Yes,1,Premium,Annual,No,Credit card,99.86,99.86,4,14,103.6,No,No,No,No
CUST-0266,Female,70,1,No,No,1,Basic,Monthly,Yes,Bank transfer,40.76,40.76,2,8,33.4,No,No,Yes,Yes
CUST-0267,Female,40,0,Yes,Yes,14,Basic,Monthly,Yes,Mailed check,48.8,683.2,3,9,44.1,No,No,No,Yes
CUST-0268,Female,69,1,No,Yes,50,Basic,Annual,No,Credit card,62.44,3122.0,1,29,165.9,No,No,Yes,No
CUST-0269,Male,47,0,Yes,Yes,12,Basic,Monthly,No,Mailed check,28.3,339.6,2,13,62.8,Yes,No,No,No
CUST-0270,Male,50,0,No,No,14,Basic,Annual,No,Electronic check,35.72,500.08,3,16,81.4,Yes,No,No,Yes
CUST-0271,Female,74,1,Yes,Yes,51,Basic,Monthly,No,Electronic check,35.5,1810.5,2,24,145.4,Yes,Yes,Yes,No
CUST-0272,Female,69,1,Yes,No,5,Premium,Annual,Yes,Mailed check,78.16,390.8,3,8,44.3,No,No,No,Yes
CUST-0273,Female,26,0,Yes,No,62,Premium,Annual,No,Mailed check,125.0,7750.0,0,30,232.1,No,No,No,No
CUST-0274,Female,71,1,Yes,No,11,Basic,Annual,No,Electronic check,46.88,515.68,3,17,125.2,No,Yes,No,Yes
CUST-0275,Male,64,0,Yes,No,2,Basic,Monthly,No,Electronic check,28.06,56.12,4,15,72.5,No,No,Yes,Yes
CUST-0276,Female,18,0,Yes,No,5,Basic,Annual,Yes,Bank transfer,24.34,121.7,4,17,132.5,No,No,No,No
CUST-0277,Male,61,0,No,No,72,Premium,Monthly,No,Mailed check,107.61,7747.92,1,22,107.1,No,No,Yes,No
CUST-0278,Female,52,0,No,No,20,Basic,Monthly,Yes,Mailed check,62.16,1243.2,2,14,89.4,No,Yes,Yes,Yes
CUST-0279,Male,28,0,Yes,Yes,10,Premium,Monthly,Yes,Electronic check,109.33,1093.3,5,15,78.4,Yes,No,Yes,No
CUST-0280,Female,51,0,No,Yes,25,Basic,Annual,Yes,Bank transfer,73.14,1828.5,2,17,87.4,Yes,No,No,No
CUST-0281,Female,33,0,Yes,No,38,Premium,Annual,No,Mailed check,88.4,3359.2,1,26,160.2,Yes,Yes,No,No
CUST-0282,Female,26,0,No,No,13,Basic,Annual,No,Bank transfer,25.72,334.36,0,21,163.5,No,Yes,No,No
CUST-0283,Female,49,0,No,No,43,Premium,Annual,Yes,Mailed check,125.0,5375.0,5,16,90.8,Yes,No,No,No
CUST-0284,Male,32,0,No,Yes,10,Premium,Monthly,Yes,Electronic check,84.76,847.6,4,21,107.6,No,No,Yes,No
CUST-0285,Female,29,0,No,No,4,Basic,Annual,No,Electronic check,54.57,218.28,4,13,65.0,No,No,No,Yes
CUST-0286,Male,50,0,Yes,No,27,Premium,Monthly,No,Bank transfer,82.41,2225.07,2,13,68.1,Yes,No,No,No
CUST-0287,Male,62,0,No,No,6,Premium,Monthly,Yes,Electronic check,111.08,666.48,5,11,63.6,No,No,Yes,Yes
CUST-0288,Male,31,0,No,No,72,Premium,Monthly,No,Electronic check,75.83,5459.76,1,30,224.8,Yes,No,No,No
CUST-0289,Male,74,0,No,No,1,Premium,Monthly,Yes,Credit card,125.0,125.0,5,16,84.1,No,No,No,Yes
CUST-0290,Female,74,1,Yes,Yes,47,Basic,Annual,No,Electronic check,50.83,2389.01,0,30,152.7,Yes,No,Yes,No
CUST-0291,Male,25,0,No,No,11,Basic,Monthly,No,Bank transfer,24.83,273.13,4,11,69.3,No,No,No,No
CUST-0292,Male,25,0,Yes,No,62,Basic,Monthly,Yes,Mailed check,18.0,1116.0,0,24,152.8,Yes,No,Yes,No
CUST-0293,Male,44,0,Yes,No,3,Premium,Annual,Yes,Credit card,93.92,281.76,4,12,69.4,No,No,Yes,Yes
CUST-0294,Female,79,0,No,No,72,Basic,Monthly,Yes,Electronic check,61.5,4428.0,0,27,128.6,Yes,No,Yes,No
CUST-0295,Female,29,0,Yes,No,4,Premium,Monthly,Yes,Electronic check,88.07,352.28,3,10,47.6,No,Yes,No,Yes
CUST-0296,Female,18,0,No,Yes,51,Basic,Annual,No,Mailed check,64.4,3284.4,0,30,182.4,Yes,No,No,No
CUST-0297,Female,60,0,No,Yes,24,Basic,Monthly,Yes,Electronic check,29.76,714.24,3,16,82.2,Yes,No,No,Yes
CUST-0298,Male,57,0,No,No,19,Basic,Annual,No,Bank transfer,56.44,1072.36,0,24,110.7,Yes,Yes,No,No
CUST-0299,Male,59,0,No,No,11,Basic,Monthly,No,Bank transfer,40.83,449.13,3,18,73.9,No,Yes,No,No
CUST-0300,Female,79,1,No,Yes,61,Basic,Monthly,No,Electronic check,55.91,3410.51,0,30,136.1,No,Yes,No,No
CUST-0301,Male,68,1,No,No,8,Basic,Annual,No,Bank transfer,32.67,261.36,2,10,73.2,Yes,No,No,No
CUST-0302,Male,28,0,No,No,42,Basic,Monthly,Yes,Credit card,36.32,1525.44,1,24,111.0,No,No,Yes,No
CUST-0303,Male,56,0,Yes,Yes,20,Premium,Monthly,Yes,Electronic check,74.27,1485.4,2,17,68.2,No,Yes,No,No
CUST-0304,Female,60,0,Yes,Yes,72,Basic,Monthly,Yes,Electronic check,62.51,4500.72,1,30,167.0,No,No,No,No
CUST-0305,Female,48,0,No,Yes,32,Basic,Monthly,No,Bank transfer,37.63,1204.16,1,16,123.4,No,No,No,No
CUST-0306,Male,34,0,No,No,4,Premium,Monthly,No,Credit card,87.71,350.84,0,19,115.6,No,No,No,Yes
CUST-0307,Female,50,0,Yes,No,18,Basic,Monthly,Yes,Bank transfer,37.34,672.12,4,10,40.4,No,No,No,No
CUST-0308,Female,49,0,No,No,3,Basic,Monthly,Yes,Credit card,53.17,159.51,3,17,116.2,No,No,Yes,Yes
CUST-0309,Female,75,1,Yes,No,12,Basic,Annual,No,Credit card,18.0,216.0,3,14,78.4,No,No,No,Yes
CUST-0310,Female,46,0,Yes,No,14,Basic,Monthly,Yes,Mailed check,25.8,361.2,1,19,134.4,Yes,Yes,Yes,No
CUST-0311,Female,38,0,No,No,63,Basic,Monthly,Yes,Credit card,65.32,4115.16,0,26,166.1,Yes,Yes,No,No
CUST-0312,Male,38,0,No,No,60,Basic,Annual,Yes,Electronic check,48.47,2908.2,0,29,132.2,Yes,No,No,No
CUST-0313,Female,57,0,Yes,No,1,Basic,Annual,No,Bank transfer,35.93,35.93,3,8,47.1,No,No,No,Yes
CUST-0314,Male,40,0,Yes,Yes,25,Basic,Monthly,No,Credit card,58.25,1456.25,0,17,105.8,No,Yes,No,No
CUST-0315,Male,73,1,No,No,9,Basic,Monthly,Yes,Mailed check,48.07,432.63,3,13,78.0,No,No,No,Yes
CUST-0316,Female,23,0,No,No,13,Basic,Monthly,No,Bank transfer,65.28,848.64,4,16,114.4,Yes,No,No,No
CUST-0317,Male,39,0,Yes,Yes,1,Basic,Monthly,No,Credit card,35.87,35.87,6,8,59.2,Yes,Yes,No,Yes
CUST-0318,Male,67,0,Yes,No,46,Basic,Monthly,No,Electronic check,33.02,1518.92,0,22,146.7,No,No,Yes,No
CUST-0319,Male,55,0,Yes,No,72,Premium,Monthly,Yes,Electronic check,74.22,5343.84,1,30,124.5,No,No,Yes,No
CUST-0320,Female,54,0,No,No,9,Premium,Monthly,Yes,Bank transfer,111.29,1001.61,0,13,70.3,Yes,Yes,No,Yes
CUST-0321,Female,62,0,No,No,14,Premium,Monthly,Yes,Electronic check,111.03,1554.42,4,21,115.0,No,No,No,Yes
CUST-0322,Male,68,1,No,Yes,8,Premium,Monthly,Yes,Mailed check,105.49,843.92,4,8,39.1,No,No,Yes,Yes
CUST-0323,Female,71,1,Yes,No,72,Premium,Annual,Yes,Electronic check,80.19,5773.68,2,29,165.6,Yes,No,Yes,No
CUST-0324,Female,25,0,Yes,No,1,Basic,Monthly,Yes,Mailed check,23.55,23.55,2,21,99.8,Yes,Yes,No,No
CUST-0325,Female,58,0,No,No,29,Basic,Monthly,No,Bank transfer,58.48,1695.92,0,13,91.3,No,Yes,No,Yes
CUST-0326,Female,66,1,Yes,No,68,Basic,Monthly,Yes,Electronic check,48.68,3310.24,1,27,198.1,No,No,Yes,No
CUST-0327,Male,52,0,Yes,No,7,Basic,Monthly,Yes,Electronic check,31.22,218.54,2,12,92.9,No,No,No,Yes
CUST-0328,Male,68,0,Yes,Yes,30,Basic,Annual,Yes,Mailed check,54.39,1631.7,1,18,73.0,No,Yes,No,No
CUST-0329,Female,28,0,Yes,No,2,Premium,Annual,No,Bank transfer,123.05,246.1,3,12,73.9,Yes,No,Yes,No
CUST-0330,Female,41,0,Yes,No,56,Premium,Monthly,Yes,Electronic check,89.78,5027.68,1,24,116.1,No,Yes,Yes,No
CUST-0331,Male,66,1,No,No,11,Basic,Monthly,Yes,Electronic check,43.74,481.14,2,10,61.2,Yes,No,No,Yes
CUST-0332,Male,38,0,No,No,72,Basic,Annual,Yes,Electronic check,59.14,4258.08,2,29,124.2,No,No,No,No
CUST-0333,Female,68,1,No,No,72,Basic,Monthly,Yes,Mailed check,63.58,4577.76,1,24,169.5,Yes,No,Yes,No
CUST-0334,Male,19,0,No,No,44,Premium,Annual,Yes,Mailed check,95.85,,1,22,114.0,No,No,No,No
CUST-0335,Female,57,0,No,Yes,23,Premium,Monthly,Yes,Bank transfer,68.58,1577.34,2,21,131.6,Yes,Yes,No,No
CUST-0336,Female,36,0,Yes,No,48,Basic,Annual,Yes,Electronic check,60.95,2925.6,0,24,172.5,Yes,Yes,No,No
CUST-0337,Male,56,0,Yes,No,5,Premium,Monthly,Yes,Bank transfer,85.2,426.0,5,16,91.8,Yes,No,No,Yes
CUST-0338,Male,45,0,Yes,Yes,13,Premium,Monthly,No,Credit card,101.3,1316.9,7,12,95.7,No,No,No,Yes
CUST-0339,Female,76,1,No,Yes,1,Basic,Monthly,Yes,Electronic check,62.08,62.08,3,10,72.2,No,Yes,Yes,Yes
CUST-0340,Female,34,0,Yes,No,35,Basic,Annual,Yes,Electronic check,55.34,1936.9,1,25,142.4,No,No,Yes,No
CUST-0341,Male,23,0,Yes,No,54,Premium,Annual,Yes,Electronic check,96.59,5215.86,0,25,170.5,No,Yes,No,No
CUST-0342,Female,36,0,Yes,Yes,72,Premium,Annual,Yes,Mailed check,94.44,6799.68,0,25,167.0,No,No,Yes,No
CUST-0343,Male,73,0,No,Yes,39,Basic,Monthly,No,Bank transfer,33.83,1319.37,0,28,116.9,No,No,No,No
CUST-0344,Female,55,0,Yes,Yes,44,Basic,Annual,Yes,Electronic check,48.88,2150.72,0,24,131.6,No,No,Yes,No
CUST-0345,Male,45,0,Yes,Yes,72,Basic,Monthly,No,Bank transfer,29.02,2089.44,0,30,183.1,No,Yes,No,No
CUST-0346,Male,19,0,No,No,72,Premium,Annual,Yes,Electronic check,107.67,7752.24,1,30,169.8,No,No,No,No
CUST-0347,Male,55,0,No,No,23,Basic,Monthly,Yes,Bank transfer,58.98,1356.54,1,10,47.3,No,Yes,No,No
CUST-0348,Female,72,1,Yes,No,4,Basic,Annual,No,Electronic check,44.06,176.24,1,13,86.4,Yes,No,No,No
CUST-0349,Female,54,0,No,No,21,Basic,Annual,No,Bank transfer,34.53,725.13,2,13,103.4,Yes,No,No,No
CUST-0350,Male,68,0,Yes,No,27,Basic,Annual,Yes,Mailed check,18.81,507.87,0,26,139.4,Yes,No,No,No
CUST-0351,Female,69,1,No,No,33,Basic,Monthly,Yes,Mailed check,32.72,1079.76,0,21,164.6,No,No,No,No
CUST-0352,Male,21,0,Yes,No,72,Basic,Monthly,Yes,Mailed check,34.49,2483.28,0,30,210.8,No,No,Yes,No
CUST-0353,Male,39,0,Yes,No,72,Basic,Annual,Yes,Credit card,46.02,3313.44,0,30,159.4,Yes,No,No,No
CUST-0354,Female,43,0,No,No,17,Premium,Annual,No,Mailed check,81.71,1389.07,1,16,90.9,No,No,No,No
CUST-0355,Female,66,1,No,No,4,Basic,Monthly,Yes,Electronic check,58.33,233.32,4,12,78.1,Yes,No,No,Yes
CUST-0356,Male,60,0,No,No,8,Basic,Annual,Yes,Bank transfer,66.41,531.28,1,22,153.8,Yes,Yes,Yes,No
CUST-0357,Female,53,0,No,Yes,7,Premium,Annual,No,Mailed check,96.82,677.74,4,10,69.9,Yes,No,No,Yes
CUST-0358,Female,75,1,Yes,Yes,15,Basic,Monthly,Yes,Electronic check,24.68,370.2,0,23,151.0,Yes,No,No,Yes
CUST-0359,Male,30,0,No,No,69,Basic,Annual,Yes,Mailed check,18.0,1242.0,0,30,133.5,Yes,No,Yes,No
CUST-0360,Male,69,0,Yes,No,19,Basic,Annual,Yes,Electronic check,45.85,871.15,2,19,140.9,No,No,No,No
CUST-0361,Female,75,1,Yes,No,28,Premium,Annual,Yes,Bank transfer,89.03,2492.84,3,15,76.0,Yes,No,No,No
CUST-0362,Male,49,0,Yes,No,7,Premium,Monthly,No,Bank transfer,79.55,556.85,5,11,51.7,No,No,Yes,Yes
CUST-0363,Male,34,0,No,Yes,23,Basic,Monthly,Yes,Mailed check,40.75,937.25,2,13,63.0,Yes,No,No,Yes
CUST-0364,Female,58,0,Yes,No,68,Premium,Monthly,No,Bank transfer,125.0,8500.0,0,24,99.9,No,No,Yes,No
CUST-0365,Male,53,0,Yes,No,49,Premium,Annual,Yes,Electronic check,122.24,5989.76,3,22,152.7,No,Yes,No,No
CUST-0366,Male,72,0,No,Yes,3,Basic,Annual,No,Mailed check,71.5,214.5,9,6,25.2,No,Yes,No,Yes
CUST-0367,Female,77,1,Yes,No,66,Premium,Annual,Yes,Electronic check,88.28,5826.48,0,25,104.2,No,Yes,Yes,No
CUST-0368,Female,63,0,Yes,No,11,Basic,Monthly,No,Credit card,40.59,446.49,1,20,80.1,Yes,No,No,Yes
CUST-0369,Male,36,0,Yes,No,36,Basic,Annual,No,Electronic check,59.7,2149.2,1,21,84.4,No,No,No,No
CUST-0370,Male,75,1,No,No,6,Basic,Monthly,Yes,Electronic check,45.81,274.86,3,15,100.8,No,No,No,No
CUST-0371,Female,77,1,Yes,No,37,Premium,Annual,Yes,Mailed check,103.85,3842.45,1,30,179.4,Yes,No,Yes,No
CUST-0372,Female,52,0,Yes,No,2,Basic,Annual,No,Electronic check,26.07,52.14,5,15,100.3,Yes,No,Yes,No
CUST-0373,Female,63,0,Yes,No,31,Basic,Annual,No,Mailed check,51.58,1598.98,0,17,83.8,No,Yes,No,No
CUST-0374,Female,57,0,No,No,35,Basic,Annual,Yes,Credit card,22.54,788.9,0,21,144.4,Yes,Yes,No,No
CUST-0375,Male,73,1,No,No,10,Basic,Monthly,No,Electronic check,18.0,180.0,1,15,78.7,Yes,No,No,Yes
CUST-0376,Female,76,0,No,No,72,Premium,Monthly,Yes,Bank transfer,89.23,6424.56,0,23,137.7,Yes,Yes,No,No
CUST-0377,Female,45,0,Yes,No,2,Basic,Monthly,No,Electronic check,59.28,118.56,2,14,104.3,No,No,No,Yes
CUST-0378,Male,18,0,Yes,No,72,Basic,Annual,No,Bank transfer,50.65,3646.8,0,30,127.8,Yes,No,Yes,No
CUST-0379,Female,59,0,Yes,No,16,Basic,Monthly,Yes,Credit card,42.32,677.12,3,14,103.9,Yes,Yes,No,No
CUST-0380,Male,35,0,Yes,No,42,Basic,Annual,Yes,Electronic check,18.0,756.0,0,28,149.1,No,No,No,No
CUST-0381,Female,65,1,Yes,No,35,Basic,Annual,Yes,Electronic check,20.73,725.55,0,25,124.6,No,No,No,No
CUST-0382,Female,57,0,No,No,7,Premium,Monthly,No,Credit card,90.72,635.04,2,11,81.3,No,Yes,No,Yes
CUST-0383,Female,50,0,Yes,Yes,13,Basic,Annual,Yes,Credit card,39.81,517.53,3,18,122.0,No,No,Yes,No
CUST-0384,Male,29,0,Yes,No,25,Basic,Annual,No,Electronic check,44.14,1103.5,1,21,108.9,No,Yes,Yes,No
CUST-0385,Male,25,0,No,No,62,Basic,Monthly,Yes,Mailed check,71.99,4463.38,3,26,176.5,No,No,No,No
CUST-0386,Female,41,0,No,No,72,Premium,Annual,Yes,Credit card,97.13,6993.36,1,25,190.3,No,No,No,No
CUST-0387,Male,33,0,Yes,No,1,Basic,Monthly,No,Bank transfer,65.13,65.13,4,10,74.8,No,No,Yes,Yes
CUST-0388,Male,67,0,No,No,15,Premium,Monthly,Yes,Credit card,84.19,1262.85,4,15,108.4,Yes,No,Yes,Yes
CUST-0389,Male,21,0,No,No,37,Basic,Annual,Yes,Electronic check,18.0,666.0,0,25,199.7,No,Yes,Yes,No
CUST-0390,Male,55,0,No,No,25,Premium,Annual,Yes,Electronic check,111.12,2778.0,2,18,84.2,Yes,No,Yes,Yes
CUST-0391,Male,61,0,Yes,Yes,72,Basic,Monthly,Yes,Electronic check,64.92,4674.24,3,26,181.9,Yes,Yes,No,No
CUST-0392,Male,44,0,No,Yes,1,Premium,Monthly,Yes,Electronic check,116.95,116.95,5,15,77.7,No,No,No,Yes
CUST-0393,Female,26,0,Yes,No,19,Basic,Annual,Yes,Bank transfer,30.85,586.15,1,17,131.4,No,Yes,Yes,No
CUST-0394,Female,64,0,No,Yes,37,Basic,Annual,No,Mailed check,36.24,1340.88,0,30,129.7,Yes,Yes,No,No
CUST-0395,Male,33,0,Yes,No,9,Basic,Annual,No,Electronic check,36.66,329.94,6,12,80.0,Yes,No,No,No
CUST-0396,Female,73,1,Yes,No,43,Premium,Monthly,Yes,Credit card,102.62,4412.66,2,26,125.0,Yes,Yes,No,No
CUST-0397,Female,29,0,Yes,No,3,Basic,Annual,Yes,Bank transfer,30.81,92.43,2,13,103.5,No,No,Yes,No
CUST-0398,Female,48,0,No,No,20,Premium,Monthly,No,Bank transfer,99.92,1998.4,3,15,91.2,No,Yes,Yes,No
CUST-0399,Female,41,0,No,No,38,Premium,Annual,No,Electronic check,108.74,4132.12,1,23,141.0,No,No,No,No
CUST-0400,Male,72,1,No,No,11,Basic,Monthly,Yes,Electronic check,55.62,611.82,1,16,97.7,Yes,No,Yes,No
CUST-0401,Female,31,0,Yes,No,3,Premium,Annual,Yes,Mailed check,79.97,239.91,5,16,112.6,No,No,Yes,No
CUST-0402,Female,62,0,No,Yes,72,Basic,Monthly,Yes,Mailed check,59.44,4279.68,0,30,236.6,No,Yes,No,No
CUST-0403,Male,42,0,No,No,72,Premium,Monthly,Yes,Electronic check,96.05,6915.6,1,27,211.7,No,Yes,Yes,No
CUST-0404,Male,51,0,Yes,No,72,Premium,Annual,Yes,Electronic check,86.36,6217.92,0,30,148.0,No,No,Yes,No
CUST-0405,Female,20,0,No,Yes,72,Premium,Monthly,Yes,Electronic check,110.4,7948.8,1,22,137.2,No,No,No,No
CUST-0406,Female,75,1,Yes,No,7,Basic,Annual,Yes,Mailed check,46.0,322.0,2,12,74.2,No,No,Yes,Yes
CUST-0407,Female,41,0,No,No,6,Premium,Annual,No,Electronic check,116.22,697.32,5,7,31.5,No,No,No,No
CUST-0408,Female,79,1,Yes,No,2,Basic,Monthly,Yes,Mailed check,60.84,121.68,6,5,33.9,Yes,No,No,Yes
CUST-0409,Female,71,0,Yes,Yes,72,Basic,Annual,Yes,Electronic check,55.33,3983.76,0,30,211.1,No,Yes,No,No
CUST-0410,Female,59,0,No,No,46,Basic,Annual,Yes,Electronic check,44.4,2042.4,0,27,201.9,No,No,No,No
CUST-0411,Male,26,0,Yes,No,33,Basic,Monthly,Yes,Electronic check,23.61,779.13,0,19,131.9,No,No,Yes,No
CUST-0412,Female,43,0,No,No,72,Premium,Monthly,No,Bank transfer,72.82,5243.04,1,23,102.9,Yes,Yes,Yes,No
CUST-0413,Female,37,0,No,No,29,Basic,Monthly,Yes,Mailed check,83.76,2429.04,5,15,115.1,No,No,Yes,Yes
CUST-0414,Male,57,0,No,No,5,Premium,Monthly,Yes,Credit card,103.0,515.0,4,10,48.4,Yes,Yes,Yes,No
